SNo,Name,TotalDiscount,BasicAmount,ServiceCharge,Vat,NetAmount,PaymentModeID,BillDate
360,Restaurant1,51,55357,5535.7,7916.05,68808.75,4,2018-11-21
361,Restaurant1,1146.75,11138.25,1113.83,1592.77,13844.85,1,2018-11-22
362,Restaurant1,1931.5,21523.5,2152.35,3077.87,26753.72,3,2018-11-22
363,Restaurant1,1870.5,101824.5,10182.45,14560.9,126567.85,4,2018-11-22
364,Restaurant1,8355.25,92869.75,9286.98,13280.39,115437.12,1,2018-11-23
365,Restaurant1,8986.1,87363.9,8736.39,12493.06,108593.35,3,2018-11-23
366,Restaurant1,1046.5,47568.5,4756.85,6802.3,59127.65,4,2018-11-23
367,Restaurant1,6930.75,72289.25,7228.93,10337.35,89855.53,1,2018-11-24
368,Restaurant1,841.75,7063.25,706.33,1010.04,8779.62,3,2018-11-24
369,Restaurant1,1521.2,16478.8,1647.88,2356.47,20483.15,4,2018-11-24
370,Restaurant1,1175,18260,1826,2611.18,22697.18,1,2018-11-25
371,Restaurant1,2025,29905,2990.49,4276.43,37171.92,3,2018-11-25
372,Restaurant1,2414,69886,6988.6,9993.69,86868.29,4,2018-11-25
373,Restaurant1,564.5,26000.5,2600.05,3718.08,32318.63,1,2018-11-26
374,Restaurant1,507,9453,945.3,1351.79,11750.09,1,2018-11-27
375,Restaurant1,1574.4,12225.6,1222.56,1748.27,15196.43,3,2018-11-27
376,Restaurant1,43.2,316.8,31.68,45.3,393.78,4,2018-11-27
377,Restaurant1,1346.5,71288.5,7128.85,10194.25,88611.6,1,2018-11-28
378,Restaurant1,0,2670,267,381.81,3318.81,3,2018-11-28
379,Restaurant1,2112.5,2112.5,211.25,302.09,2625.84,4,2018-11-28
380,Restaurant1,2533,29347,2934.7,4196.63,36478.33,1,2018-11-29
381,Restaurant1,165,5290,529,756.47,6575.47,3,2018-11-29
382,Restaurant1,67.5,6262.5,626.26,895.54,7784.3,4,2018-11-29
383,Restaurant1,525,5840,584,835.12,7259.12,1,2018-12-01
384,Restaurant1,2709.8,32075.2,3207.52,4586.76,39869.48,3,2018-12-01
385,Restaurant1,1248,165812,16581.2,23711.12,206104.32,4,2018-12-01
386,Restaurant1,5546.5,55548.5,5554.85,7943.45,69046.8,1,2018-12-02
387,Restaurant1,1691.5,26025.5,2602.55,3721.65,32349.7,3,2018-12-02
388,Restaurant1,51,374,37.4,53.48,464.88,4,2018-12-02
389,Restaurant1,815.75,18284.25,1828.43,2614.68,22727.36,1,2018-12-03
390,Restaurant1,1583.25,27241.75,2724.18,3895.59,33861.52,3,2018-12-03
391,Restaurant1,329.25,1865.75,186.58,266.8,2319.13,4,2018-12-03
392,Restaurant1,215,13140,1314,1879.02,16333.02,1,2018-12-04
393,Restaurant1,145.75,9479.25,947.93,1355.53,11782.71,3,2018-12-04
394,Restaurant1,7115,64035,6403.5,9157.01,79595.51,4,2018-12-04
395,Restaurant1,917.5,16767.5,1676.75,2397.74,20841.99,1,2018-12-05
396,Restaurant1,0,5115,511.5,731.44,6357.94,3,2018-12-05
397,Restaurant1,126,924,92.4,132.13,1148.53,4,2018-12-05
398,Restaurant1,229.5,4025.5,402.55,575.66,5003.71,1,2018-12-06
399,Restaurant1,2132.5,21152.5,2115.25,3024.8,26292.55,3,2018-12-06
400,Restaurant1,0,74096,7409.6,10595.73,92101.33,4,2018-12-06
401,Restaurant1,1770.75,25754.25,2575.43,3682.87,32012.55,1,2018-12-07
402,Restaurant1,5058,48942,4894.2,6998.71,60834.91,3,2018-12-07
403,Restaurant1,5136.9,50513.1,5051.31,7223.38,62787.79,4,2018-12-07
404,Restaurant1,753.5,17561.5,1756.15,2511.31,21828.96,1,2018-12-08
405,Restaurant1,4031.5,31973.5,3197.35,4572.21,39743.06,3,2018-12-08
406,Restaurant1,3393.75,27981.25,2798.13,4001.32,34780.7,4,2018-12-08
407,Restaurant1,887.4,10442.6,1044.26,1493.3,12980.16,1,2018-12-09
408,Restaurant1,0,4895,489.5,699.99,6084.49,3,2018-12-09
409,Restaurant1,0,18060,1806,2582.58,22448.58,4,2018-12-09
410,Restaurant1,1352.7,18587.3,1858.73,2657.99,23104.02,1,2018-12-10
411,Restaurant1,2185,26835,2683.5,3837.42,33355.92,3,2018-12-10
412,Restaurant1,36,2769,276.9,395.97,3441.87,4,2018-12-10
413,Restaurant1,2771.4,36478.6,3647.86,5216.44,45342.9,1,2018-12-11
414,Restaurant1,1079.5,10390.5,1039.05,1485.85,12915.4,3,2018-12-11
415,Restaurant1,327.5,63853.35,6385.34,9131.04,79369.73,1,2018-12-12
416,Restaurant1,648,8777,877.7,1255.11,10909.81,3,2018-12-12
417,Restaurant1,0,46950,4695,6713.85,58358.85,4,2018-12-12
418,Restaurant1,780.2,44924.8,4492.48,6424.29,55841.57,1,2018-12-13
419,Restaurant1,0,2115,211.5,302.44,2628.94,3,2018-12-13
420,Restaurant1,79.8,5625.2,562.52,804.4,6992.12,4,2018-12-13
421,Restaurant1,312.75,15277.25,1527.72,2184.65,18989.62,1,2018-12-14
422,Restaurant1,1345.75,19409.25,1940.92,2775.53,24125.7,3,2018-12-14
423,Restaurant1,51,374,37.4,53.48,464.88,4,2018-12-14
424,Restaurant1,238,700437,70043.7,100162.5,870643.2,4,2018-12-15
425,Restaurant1,219.5,5060.5,506.05,723.66,6290.21,1,2018-12-16
426,Restaurant1,27,10758,1075.8,1538.39,13372.19,4,2018-12-16
427,Restaurant1,0,200,20,28.6,248.6,1,2018-12-17
428,Restaurant1,178.5,1011.5,101.15,144.64,1257.29,3,2018-12-17
429,Restaurant1,7688.25,240270.75,24027.07,34358.72,298656.54,4,2018-12-17
430,Restaurant1,1058.75,16741.25,1674.13,2394,20809.38,1,2018-12-18
431,Restaurant1,0,7410,741,1059.63,9210.63,3,2018-12-18
432,Restaurant1,0,1430,143,204.49,1777.49,1,2018-12-19
433,Restaurant1,0,241375,24137.5,34516.63,300029.13,4,2018-12-19
434,Restaurant1,114.5,12192.5,1219.25,1743.54,15155.29,1,2018-12-20
435,Restaurant1,0,22475,2247.5,3213.93,27936.43,3,2018-12-20
436,Restaurant1,5998.5,99381.5,9938.15,14211.56,123531.21,4,2018-12-20
437,Restaurant1,3365.15,56154.85,5615.49,8030.15,69800.49,1,2018-12-21
438,Restaurant1,396,8139,813.9,1163.87,10116.77,3,2018-12-21
439,Restaurant1,423,3102,310.2,443.59,3855.79,4,2018-12-21
440,Restaurant1,2925.5,29184.5,2918.45,4173.38,36276.33,1,2018-12-22
441,Restaurant1,297,5363,536.3,766.91,6666.21,3,2018-12-22
442,Restaurant1,51,152949,15294.9,21871.71,190115.61,4,2018-12-22
443,Restaurant1,0,15755,1575.5,2252.97,19583.47,1,2018-12-23
444,Restaurant1,309,8346,834.6,1193.48,10374.08,3,2018-12-23
445,Restaurant1,114,7316,731.6,1046.19,9093.79,4,2018-12-23
446,Restaurant1,2307.25,32967.75,3296.78,4714.41,40978.94,1,2018-12-24
447,Restaurant1,2535,18590,1859,2658.37,23107.37,2,2018-12-24
448,Restaurant1,1333.1,23796.9,2379.69,3402.95,29579.54,3,2018-12-24
449,Restaurant1,39,286,28.6,40.9,355.5,4,2018-12-24
450,Restaurant1,1508.6,11886.4,1188.64,1699.76,14774.8,4,2018-12-25
451,Restaurant1,764.2,7495.8,749.58,1071.91,9317.29,1,2018-12-26
452,Restaurant1,192,5473,547.3,782.63,6802.93,3,2018-12-26
453,Restaurant1,281.25,1593.75,159.38,227.91,1981.04,4,2018-12-26
454,Restaurant1,976.5,24673.5,2467.35,3528.33,30669.18,1,2018-12-27
455,Restaurant1,0,3005,300.5,429.72,3735.22,3,2018-12-27
456,Restaurant1,253.95,5346.05,534.61,764.49,6645.15,4,2018-12-27
457,Restaurant1,3252,57068,5706.8,8160.74,70935.54,1,2018-12-28
458,Restaurant1,1082.4,17522.6,1752.26,2505.74,21780.6,3,2018-12-28
459,Restaurant1,5528,41402,4140.2,5920.49,51462.69,4,2018-12-28
460,Restaurant1,0,2880,288,411.84,3579.84,1,2018-12-29
461,Restaurant1,0,1915,191.5,273.85,2380.35,3,2018-12-29
462,Restaurant1,36,401964,40196.4,57480.85,499641.25,4,2018-12-29
463,Restaurant1,905,26475,2647.5,3785.94,32908.44,1,2018-12-30
464,Restaurant1,440.5,8369.5,836.95,1196.84,10403.29,3,2018-12-30
465,Restaurant1,0,139500,13950,19948.5,173398.5,4,2018-12-30
466,Restaurant1,462,8878,887.8,1269.57,11035.37,1,2019-01-02
467,Restaurant1,2197,26393,2639.3,3774.2,32806.5,3,2019-01-02
468,Restaurant1,884.25,11510.75,1151.07,1646.05,14307.87,1,2019-01-03
469,Restaurant1,899,8091,809.1,1157.01,10057.11,3,2019-01-03
470,Restaurant1,0,7010,701,1002.43,8713.43,4,2019-01-03
471,Restaurant1,4675.7,56339.3,5633.93,8056.52,70029.75,1,2019-01-04
472,Restaurant1,1270,19130,1913,2735.59,23778.59,3,2019-01-04
473,Restaurant1,709.8,5205.2,520.52,744.34,6470.06,4,2019-01-04
474,Restaurant1,0,1025,102.5,146.58,1274.08,1,2019-01-05
475,Restaurant1,687,5038,503.8,720.43,6262.23,3,2019-01-05
476,Restaurant1,0,341010,34101,48764.43,423875.43,4,2019-01-05
477,Restaurant1,1951.3,24543.7,2454.37,3509.76,30507.83,1,2019-01-06
478,Restaurant1,2658.6,24826.4,2482.64,3550.18,30859.22,3,2019-01-06
479,Restaurant1,795.75,18174.25,1817.42,2598.92,22590.59,1,2019-01-07
480,Restaurant1,210.5,11799.5,1179.95,1687.32,14666.77,3,2019-01-07
481,Restaurant1,1279.4,26185.6,2618.56,3744.54,32548.7,1,2019-01-08
482,Restaurant1,1307,11763,1176.3,1682.11,14621.41,3,2019-01-08
483,Restaurant1,27,198,19.8,28.31,246.11,4,2019-01-08
484,Restaurant1,12,1373,137.3,196.34,1706.64,1,2019-01-09
485,Restaurant1,3497.9,25817.1,2581.71,3691.85,32090.66,3,2019-01-09
486,Restaurant1,66,62324,6232.4,8912.33,77468.73,4,2019-01-09
487,Restaurant1,721,21069,2106.9,3012.88,26188.78,1,2019-01-10
488,Restaurant1,2756,32859,3285.9,4698.84,40843.74,3,2019-01-10
489,Restaurant1,782.75,9892.25,989.22,1414.6,12296.07,4,2019-01-10
490,Restaurant1,174,7686,768.6,1099.11,9553.71,1,2019-01-11
491,Restaurant1,210.5,1894.5,189.45,270.91,2354.86,3,2019-01-11
492,Restaurant1,641.4,4703.6,470.36,672.61,5846.57,4,2019-01-11
493,Restaurant1,0,7975,797.5,1140.44,9912.94,1,2019-01-12
494,Restaurant1,3303.25,30456.75,3045.67,4355.31,37857.73,3,2019-01-12
495,Restaurant1,0,9140,914,1307.02,11361.02,4,2019-01-12
496,Restaurant1,320,7985,798.5,1141.86,9925.36,1,2019-01-13
497,Restaurant1,124,6126,612.6,876.02,7614.62,3,2019-01-13
498,Restaurant1,146.4,1073.6,107.36,153.52,1334.48,4,2019-01-13
499,Restaurant1,64,6726,672.6,961.82,8360.42,1,2019-01-14
500,Restaurant1,1366.5,18978.5,1897.85,2713.94,23590.29,3,2019-01-14
501,Restaurant1,60,147140,14714,21041.02,182895.02,4,2019-01-14
502,Restaurant1,356,4209,420.9,601.89,5231.79,1,2019-01-15
503,Restaurant1,3478.5,34676.5,3467.65,4958.73,43102.88,3,2019-01-15
504,Restaurant1,36,264,26.4,37.75,328.15,4,2019-01-15
505,Restaurant1,1129.5,13930.5,1393.05,1992.07,17315.62,1,2019-01-16
506,Restaurant1,720.25,13744.75,1374.47,1965.52,17084.74,3,2019-01-16
507,Restaurant1,1876,20459,2045.9,2925.64,25430.54,1,2019-01-17
508,Restaurant1,215.6,3774.4,377.44,539.74,4691.58,3,2019-01-17
509,Restaurant1,0,3840,384,549.12,4773.12,4,2019-01-17
510,Restaurant1,2370.5,26814.5,2681.45,3834.49,33330.44,1,2019-01-18
511,Restaurant1,4237.6,41822.4,4182.24,5980.62,51985.26,3,2019-01-18
512,Restaurant1,0,106175,10617.5,15183.03,131975.53,1,2019-01-19
513,Restaurant1,2858.85,24876.15,2487.62,3557.29,30921.06,3,2019-01-19
514,Restaurant1,120,11030,1103,1577.29,13710.29,4,2019-01-19
515,Restaurant1,142.25,10302.75,1030.28,1473.3,12806.33,1,2019-01-20
516,Restaurant1,57.25,3447.75,344.78,493.03,4285.56,3,2019-01-20
517,Restaurant1,877.25,14262.75,1426.28,2039.59,17728.62,1,2019-01-21
518,Restaurant1,33.75,119122.25,11912.23,17034.48,148068.96,4,2019-01-21
519,Restaurant1,1156.75,23938.25,2393.82,3423.17,29755.24,1,2019-01-22
520,Restaurant1,2147.4,17367.6,1736.76,2483.57,21587.93,3,2019-01-22
521,Restaurant1,141,1034,103.4,147.86,1285.26,4,2019-01-22
522,Restaurant1,0,15565,1556.5,2225.8,19347.3,1,2019-01-23
523,Restaurant1,1487.5,25367.5,2536.75,3627.56,31531.81,3,2019-01-23
524,Restaurant1,67.5,382.5,38.26,54.7,475.46,4,2019-01-23
525,Restaurant1,225.8,16174.2,1617.42,2312.92,20104.54,1,2019-01-24
526,Restaurant1,0,7035,703.5,1006.01,8744.51,3,2019-01-24
527,Restaurant1,172.2,6542.8,654.28,935.62,8132.7,4,2019-01-24
528,Restaurant1,1429.1,22619.9,2261.99,3234.64,28116.53,1,2019-01-25
529,Restaurant1,1703,20267,2026.7,2898.18,25191.88,3,2019-01-25
530,Restaurant1,790.2,5794.8,579.48,828.66,7202.94,4,2019-01-25
531,Restaurant1,992.25,22067.75,2206.77,3155.71,27430.23,1,2019-01-26
532,Restaurant1,1735.2,15684.8,1568.48,2242.94,19496.22,3,2019-01-26
533,Restaurant1,55.2,9604.8,960.48,1373.49,11938.77,4,2019-01-26
534,Restaurant1,3779.5,35340.5,3534.05,5053.68,43928.23,1,2019-01-27
535,Restaurant1,409.35,2945.65,294.57,421.23,3661.45,4,2019-01-27
536,Restaurant1,729.7,11765.3,1176.53,1682.44,14624.27,1,2019-01-28
537,Restaurant1,679,8766,876.6,1253.54,10896.14,3,2019-01-28
538,Restaurant1,138,1012,101.2,144.71,1257.91,4,2019-01-28
539,Restaurant1,0,3520,352,503.36,4375.36,1,2019-01-29
540,Restaurant1,223,8072,807.2,1154.29,10033.49,3,2019-01-29
541,Restaurant1,0,149340,14934,21355.62,185629.62,4,2019-01-29
542,Restaurant1,691.95,18486.05,1848.61,2643.52,22978.18,1,2019-01-30
543,Restaurant1,115,1940,194,277.41,2411.41,3,2019-01-30
544,Restaurant1,4685.25,108054.75,10805.47,15451.84,134312.06,1,2019-01-31
545,Restaurant1,811,14799,1479.9,2116.26,18395.16,3,2019-01-31
546,Restaurant1,276,4804,480.4,686.97,5971.37,4,2019-01-31
547,Restaurant1,2030.75,40869.25,4086.94,5844.33,50800.52,1,2019-02-01
548,Restaurant1,1306.75,27923.25,2792.33,3993.02,34708.6,3,2019-02-01
549,Restaurant1,601,18973,1897.31,2713.14,23583.45,1,2019-02-02
550,Restaurant1,282,8533,853.3,1220.22,10606.52,3,2019-02-02
551,Restaurant1,129,65626,6562.6,9384.52,81573.12,4,2019-02-02
552,Restaurant1,1507.85,20087.15,2008.72,2872.46,24968.33,1,2019-02-03
553,Restaurant1,1712.5,21932.5,2193.25,3136.36,27262.11,3,2019-02-03
554,Restaurant1,753.15,29831.85,2983.19,4265.97,37081.01,1,2019-02-04
555,Restaurant1,155,3635,363.5,519.81,4518.31,3,2019-02-04
556,Restaurant1,316,79844,7984.4,11417.69,99246.09,4,2019-02-04
557,Restaurant1,2380.5,29299.5,2929.95,4189.84,36419.29,1,2019-02-05
558,Restaurant1,0,925,92.5,132.28,1149.78,1,2019-02-06
559,Restaurant1,0,344670,34467,49287.81,428424.81,4,2019-02-06
560,Restaurant1,926,11424,1142.4,1633.65,14200.05,1,2019-02-07
561,Restaurant1,2907.5,23647.5,2364.75,3381.6,29393.85,3,2019-02-07
562,Restaurant1,103.35,4481.65,448.17,640.88,5570.7,4,2019-02-07
563,Restaurant1,3375.9,31699.1,3169.91,4532.99,39402,1,2019-02-08
564,Restaurant1,10511,38454,3845.4,5498.92,47798.32,3,2019-02-08
565,Restaurant1,175.8,1289.2,128.92,184.35,1602.47,4,2019-02-08
566,Restaurant1,995.25,43469.75,4346.98,6216.19,54032.92,1,2019-02-09
567,Restaurant1,157.5,8762.5,876.25,1253.05,10891.8,3,2019-02-09
568,Restaurant1,0,3300,330,471.9,4101.9,4,2019-02-09
569,Restaurant1,1364.75,23065.25,2306.52,3298.34,28670.11,1,2019-02-10
570,Restaurant1,0,69000,6900,9867,85767,2,2019-02-10
571,Restaurant1,319.25,7565.75,756.58,1081.9,9404.23,3,2019-02-10
572,Restaurant1,3211.2,23548.8,2354.88,3367.48,29271.16,4,2019-02-10
573,Restaurant1,60,4675,467.5,668.52,5811.02,1,2019-02-11
574,Restaurant1,0,109075,10907.5,15597.73,135580.23,2,2019-02-11
575,Restaurant1,0,2535,253.5,362.5,3151,3,2019-02-11
576,Restaurant1,144,1296,129.6,185.33,1610.93,4,2019-02-11
577,Restaurant1,655.1,22549.9,2254.99,3224.64,28029.53,1,2019-02-12
578,Restaurant1,436.8,3203.2,320.32,458.06,3981.58,3,2019-02-12
579,Restaurant1,0,135360,13536,19356.48,168252.48,4,2019-02-12
580,Restaurant1,920.75,13929.25,1392.93,1991.89,17314.07,1,2019-02-13
581,Restaurant1,0,8855,885.5,1266.27,11006.77,3,2019-02-13
582,Restaurant1,262.2,1922.8,192.28,274.95,2390.03,4,2019-02-13
583,Restaurant1,389.45,12305.55,1230.56,1759.69,15295.8,1,2019-02-14
584,Restaurant1,336.75,9183.25,918.33,1313.21,11414.79,3,2019-02-14
585,Restaurant1,3312,122948,12294.8,17581.58,152824.38,1,2019-02-15
586,Restaurant1,3667.3,16826.7,1682.67,2406.22,20915.59,3,2019-02-15
587,Restaurant1,1053,9182,918.2,1313.02,11413.22,4,2019-02-15
588,Restaurant1,141.75,10768.25,1076.82,1539.86,13384.93,1,2019-02-16
589,Restaurant1,1114.5,44325.5,4432.55,6338.56,55096.61,3,2019-02-16
590,Restaurant1,0,8900,890,1272.7,11062.7,4,2019-02-16
591,Restaurant1,125,6325,632.5,904.48,7861.98,1,2019-02-17
592,Restaurant1,268.75,6071.25,607.13,868.19,7546.57,3,2019-02-17
593,Restaurant1,168,51907,5190.7,7422.7,64520.4,4,2019-02-17
594,Restaurant1,3443.75,46691.25,4669.12,6676.85,58037.22,1,2019-02-18
595,Restaurant1,689.5,11165.5,1116.55,1596.67,13878.72,3,2019-02-18
596,Restaurant1,81,594,59.4,84.94,738.34,4,2019-02-18
597,Restaurant1,358.75,14406.25,1440.62,2060.08,17906.95,1,2019-02-19
598,Restaurant1,0,10670,1067,1525.82,13262.82,3,2019-02-19
599,Restaurant1,30,220,22,31.46,273.46,4,2019-02-19
600,Restaurant1,2943,19687,1968.71,2815.24,24470.95,1,2019-02-20
601,Restaurant1,439.25,11395.75,1139.58,1629.59,14164.92,3,2019-02-20
602,Restaurant1,0,78358.4,7835.84,11205.25,97399.49,4,2019-02-20
603,Restaurant1,2956.5,38028.5,3802.85,5438.09,47269.44,1,2019-02-21
604,Restaurant1,0,1295,129.5,185.19,1609.69,3,2019-02-21
605,Restaurant1,0,114260.52,11426.05,16339.25,142025.82,4,2019-02-21
606,Restaurant1,2622,26218,2621.8,3749.19,32588.99,1,2019-02-22
607,Restaurant1,8767.7,90164.3,9016.43,12893.49,112074.22,3,2019-02-22
608,Restaurant1,814.5,2155.5,215.55,308.23,2679.28,4,2019-02-22
609,Restaurant1,482,17563,1756.3,2511.55,21830.85,1,2019-02-23
610,Restaurant1,1023.75,19711.25,1971.13,2818.72,24501.1,3,2019-02-23
611,Restaurant1,34.5,141754.74,14175.47,20270.93,176201.14,4,2019-02-23
612,Restaurant1,1108,17652,1765.2,2524.24,21941.44,1,2019-02-24
613,Restaurant1,359,5901,590.1,843.84,7334.94,3,2019-02-24
614,Restaurant1,96,704,70.4,100.67,875.07,4,2019-02-24
615,Restaurant1,0,50700,5070,7250.1,63020.1,1,2019-02-25
616,Restaurant1,484.5,19365.5,1936.55,2769.27,24071.32,1,2019-02-25
617,Restaurant1,0,2095,209.5,299.59,2604.09,3,2019-02-25
618,Restaurant1,285,2330,233,333.19,2896.19,4,2019-02-25
619,Restaurant1,0,545,54.5,77.94,677.44,1,2019-02-26
620,Restaurant1,0,279915,27991.5,40027.85,347934.35,4,2019-02-26
621,Restaurant1,1337.1,12102.9,1210.29,1730.72,15043.91,1,2019-02-27
622,Restaurant1,1765.5,30723.5,3072.35,4393.46,38189.31,3,2019-02-27
623,Restaurant1,51.75,259883.25,25988.33,37163.31,323034.89,4,2019-02-27
624,Restaurant1,1783,21081,2108.11,3014.59,26203.7,1,2019-02-28
625,Restaurant1,6275.4,52899.6,5289.96,7564.65,65754.21,3,2019-02-28
626,Restaurant1,0,30625,3062.5,4379.38,38066.88,4,2019-02-28
627,Restaurant1,7968.95,62236.05,6223.61,8899.77,77359.43,1,2019-03-01
628,Restaurant1,868.5,12426.5,1242.65,1776.99,15446.14,3,2019-03-01
629,Restaurant1,139.5,685.5,68.55,98.02,852.07,4,2019-03-01
630,Restaurant1,1711,29589,2958.9,4231.23,36779.13,1,2019-03-02
631,Restaurant1,203.5,6691.5,669.15,956.88,8317.53,3,2019-03-02
632,Restaurant1,4832.5,108613,10861.3,15531.66,135005.96,4,2019-03-02
633,Restaurant1,435,5975,597.5,854.43,7426.93,1,2019-03-03
634,Restaurant1,3601.5,79663.5,7966.35,11391.88,99021.73,3,2019-03-03
635,Restaurant1,85.2,47602.12,4760.21,6807.1,59169.43,4,2019-03-03
636,Restaurant1,630,27150,2715.01,3882.47,33747.48,1,2019-03-04
637,Restaurant1,1102,13913,1391.3,1989.56,17293.86,3,2019-03-04
638,Restaurant1,951,6974,697.4,997.28,8668.68,4,2019-03-04
639,Restaurant1,342.5,15387.5,1538.75,2200.42,19126.67,1,2019-03-05
640,Restaurant1,0,5530,553,790.79,6873.79,3,2019-03-05
641,Restaurant1,30,170,17,24.31,211.31,4,2019-03-05
642,Restaurant1,798,10242,1024.2,1464.61,12730.81,1,2019-03-06
643,Restaurant1,3801.25,41903.75,4190.38,5992.24,52086.37,3,2019-03-06
644,Restaurant1,225,7290,729,1042.47,9061.47,4,2019-03-06
645,Restaurant1,2273.5,24241.5,2424.15,3466.54,30132.19,1,2019-03-07
646,Restaurant1,2429.25,16125.75,1612.58,2305.98,20044.31,3,2019-03-07
647,Restaurant1,90,3900,390,557.7,4847.7,4,2019-03-07
648,Restaurant1,1370,21660,2166,3097.41,26923.41,1,2019-03-08
649,Restaurant1,0,11625,1162.5,1662.39,14449.89,3,2019-03-08
650,Restaurant1,271.5,65903.26,6590.33,9424.17,81917.76,4,2019-03-08
651,Restaurant1,253,14697,1469.7,2101.67,18268.37,1,2019-03-09
652,Restaurant1,453,14572,1457.2,2083.8,18113,3,2019-03-09
653,Restaurant1,1416,16949,1694.9,2423.71,21067.61,4,2019-03-09
654,Restaurant1,467,14578,1457.8,2084.64,18120.44,1,2019-03-10
655,Restaurant1,863.75,34866.25,3486.63,4985.87,43338.75,3,2019-03-10
656,Restaurant1,0,3982.32,398.23,569.47,4950.02,4,2019-03-10
657,Restaurant1,790.5,22579.5,2257.95,3228.88,28066.33,1,2019-03-11
658,Restaurant1,141,1034,103.4,147.86,1285.26,4,2019-03-11
659,Restaurant1,1749.5,22745.5,2274.55,3252.6,28272.65,1,2019-03-12
660,Restaurant1,1573,19652,1965.2,2810.25,24427.45,3,2019-03-12
661,Restaurant1,2027,27028,2702.81,3865.01,33595.82,1,2019-03-13
662,Restaurant1,195,8845,884.5,1264.84,10994.34,3,2019-03-13
663,Restaurant1,82,6948,694.8,993.58,8636.38,1,2019-03-14
664,Restaurant1,320.5,8224.5,822.45,1176.11,10223.06,3,2019-03-14
665,Restaurant1,0,480460,48046,68705.78,597211.78,4,2019-03-14
666,Restaurant1,6074,51676,5167.6,7389.68,64233.28,1,2019-03-15
667,Restaurant1,1213.5,22636.5,2263.65,3237.02,28137.17,3,2019-03-15
668,Restaurant1,24,176,17.6,25.17,218.77,4,2019-03-15
669,Restaurant1,1178.5,22596.5,2259.65,3231.29,28087.44,1,2019-03-16
670,Restaurant1,3306.55,30138.45,3013.85,4309.79,37462.09,3,2019-03-16
671,Restaurant1,0,10550,1055,1508.65,13113.65,4,2019-03-16
672,Restaurant1,151.5,15213.5,1521.35,2175.53,18910.38,1,2019-03-17
673,Restaurant1,119.75,8250.25,825.03,1179.8,10255.08,3,2019-03-17
674,Restaurant1,3984,26558.32,2655.83,3797.84,33011.99,4,2019-03-17
675,Restaurant1,1439.5,31320.5,3132.05,4478.85,38931.4,1,2019-03-18
676,Restaurant1,120,1605,160.5,229.52,1995.02,3,2019-03-18
677,Restaurant1,519,12756,1275.6,1824.12,15855.72,1,2019-03-19
678,Restaurant1,85.75,4399.25,439.93,629.09,5468.27,3,2019-03-19
679,Restaurant1,390,2860,286,408.98,3554.98,4,2019-03-19
680,Restaurant1,68.5,2991.5,299.15,427.8,3718.45,1,2019-03-21
681,Restaurant1,2155,28735,2873.5,4109.11,35717.61,3,2019-03-21
682,Restaurant1,0,7380,738,1055.34,9173.34,4,2019-03-21
683,Restaurant1,800,19210,1921,2747.04,23878.04,1,2019-03-22
684,Restaurant1,0,2800,280,400.4,3480.4,3,2019-03-22
685,Restaurant1,90,71860,7186,10275.98,89321.98,4,2019-03-22
686,Restaurant1,1383.25,24326.75,2432.67,3478.72,30238.14,1,2019-03-23
687,Restaurant1,2626.68,42597.32,4259.73,6091.42,52948.47,3,2019-03-23
688,Restaurant1,51,10774,1077.4,1540.68,13392.08,4,2019-03-23
689,Restaurant1,1258.7,15966.3,1596.63,2283.2,19846.13,1,2019-03-24
690,Restaurant1,1322,17578,1757.8,2513.65,21849.45,3,2019-03-24
691,Restaurant1,193.75,12536.25,1253.63,1792.7,15582.58,1,2019-03-25
692,Restaurant1,1329.8,14055.2,1405.52,2009.91,17470.63,3,2019-03-25
693,Restaurant1,571.25,5028.75,502.88,719.11,6250.74,4,2019-03-25
694,Restaurant1,563.65,10931.35,1093.14,1563.2,13587.69,1,2019-03-26
695,Restaurant1,1920.5,26389.5,2638.95,3773.7,32802.15,3,2019-03-26
696,Restaurant1,1237,14683,1468.3,2099.67,18250.97,4,2019-03-26
697,Restaurant1,485.5,18584.5,1858.45,2657.6,23100.55,1,2019-03-27
698,Restaurant1,0,63620.03,6362,9097.66,79079.69,3,2019-03-27
699,Restaurant1,0,5402.36,540.24,772.54,6715.14,4,2019-03-27
700,Restaurant1,477,13013,1301.3,1860.87,16175.17,1,2019-03-28
701,Restaurant1,869,31316,3131.6,4478.19,38925.79,3,2019-03-28
702,Restaurant1,0,7200,720,1029.6,8949.6,4,2019-03-28
703,Restaurant1,1586.4,10918.6,1091.86,1561.36,13571.82,1,2019-03-29
704,Restaurant1,2711.05,11353.95,1135.4,1623.62,14112.97,3,2019-03-29
705,Restaurant1,736.4,570503.6,57050.36,81582.01,709135.97,4,2019-03-29
706,Restaurant1,2020.35,24544.65,2454.46,3509.88,30508.99,1,2019-03-30
707,Restaurant1,494.5,8275.5,827.55,1183.4,10286.45,3,2019-03-30
708,Restaurant1,637.5,24212.5,2421.25,3462.39,30096.14,4,2019-03-30
709,Restaurant1,0,74890.96,7489.1,10709.42,93089.48,1,2019-03-31
710,Restaurant1,82.5,3832.5,383.25,548.05,4763.8,3,2019-03-31
711,Restaurant1,869,3646,364.6,521.38,4531.98,4,2019-03-31
712,Restaurant1,1171.5,10878.5,1087.85,1555.62,13521.97,1,2019-04-01
713,Restaurant1,1461.25,18218.75,1821.88,2605.28,22645.91,3,2019-04-01
